db_id,institution_code,collection_code,specimen_id,authority,taxonomy_notes,morphospecies,species,subgenus,genus,subtribe,tribe,subfamily,family,superfamily,infraorder,suborder,order,class,ncbi_may_edit,ncbi_search_success,ncbi_species,ncbi_id_rank,ncbi_taxid,variant_status,chimera_notes,traptype,dev_stage,site,locality,subregion,country,latitude,longitude,size,feeding_behaviour,habitat,habitat_stratum,authors,library,datasubmitter,projectname,genbank_accession,notes,contigname
GBDL00722,,,,,,,Pogonus iridipennis,,Pogonus,,Pogonini,Trechinae,Carabidae,Caraboidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,Pogonus iridipennis,species,1588393,,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087338,,KX087338
GBDL00723,,,,,,,Propylea sp. HSL-2016,,Propylea,,Coccinellini,Coccinellinae,Coccinellidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,Propylea sp. HSL-2016,species,1856880,,,,cocc4,,,,,,,,,,,,,,,KX132084,,KX132084
GBDL00724,,,,,,,Coleoptera sp. ctg068 ACP-2013,,,,,,,,,,Coleoptera,Insecta,,TRUE,Coleoptera sp. ctg068 ACP-2013,species,2480642,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH882501,,MH882501
GBDL00725,BMNH,,1040535,,,,Eumolpinae sp. 5 ACP-2013,,,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Eumolpinae sp. 5 ACP-2013,species,1434510,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH908166,,MH908166
GBDL00726,,,,,,,Doryidomorpha fulva,,Doryidomorpha,,Sermylini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Doryidomorpha fulva,species,1391618,,,,,,,,,,,,,,,T Breeschoten,,R Nie,Phylogeny Chrysomelidae,MF979922,,MF979922
GBDL00727,,,,,,,Cobelura sp. KM-2017,,Cobelura,,Acanthocinini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cobelura sp. KM-2017,species,2219490,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193463,,MG193463
GBDL00728,BMNH,,1425257,,,,Uloma sp. BMNH 1425257,,Uloma,,,Tenebrioninae,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Uloma sp. BMNH 1425257,species,1859511,,,manually collected from ground,,Adams Pond,Richmond Park,London,United Kingdom,,,,,,,P Arribas,,B Linard,Ethanol Preservation Fluid,KT876915,,KT876915
GBDL00729,BMNH,,1040627,,,,Elateridae sp. 2 ACP-2013,,,,,,Elateridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Elateridae sp. 2 ACP-2013,species,1434489,unconsidered species duplicate,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH789726,,MH789726
GBDL00730,,,,,,,Phyllobrotica quadrimaculata,,Phyllobrotica,,Luperini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Phyllobrotica quadrimaculata,species,428708,,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087334,,KX087334
GBDL00731,,,,,,,Agetocera deformicornis,,Agetocera,,Luperini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Agetocera deformicornis,species,1391559,,,,,,,,,,,,,,,T Breeschoten,,R Nie,Phylogeny Chrysomelidae,MF960093,,MF960093
GBDL00732,BMNH,,1274739,,,,Histeridae sp. BMNH 1274739,,,,,,Histeridae,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Histeridae sp. BMNH 1274739,species,1796508,,,FIT,,,Noragues,,French Guiana,,,,,,,J Lipecki,,J Le Lim,French Guiana Canopy,KT696264,,KT696264
GBDL00733,BMNH,,1425245,,,,Melanotus villosus,,Melanotus,,,Melanotinae,Elateridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Melanotus villosus,species,346801,representative conspecific,,manually collected from ground,,Adams Pond,Richmond Park,London,United Kingdom,,,,,,,P Arribas,,B Linard,Ethanol Preservation Fluid,SRR2083691|KT876904,,KT876904
GBDL00734,,,,,,,Aphodius foetens,,Aphodius,,,Aphodiinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Aphodius foetens,species,207149,unconsidered species duplicate,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087240,,KX087240
GBDL00735,,,EMHAU-1507081,,,,Chrysodinopsis sp. EMHAU-1507081,,Chrysodinopsis,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chrysodinopsis sp. EMHAU-1507081,species,2480059,,,,,,,,,,,,,,,,,,,KY039111,,KY039111
GBDL00736,BMNH,,1040605,,,,Galerucinae sp. 1 ACP-2013,,,,,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Galerucinae sp. 1 ACP-2013,species,1434514,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH836609,,MH836609
GBDL00737,BMNH,,1040687,,,,Entiminae sp. 5 ACP-2013,,,,,Entiminae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Entiminae sp. 5 ACP-2013,species,1434499,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH908180,,MH908180
GBDL00738,BMNH,,1425225,,,,Contacyphon variabilis,,Contacyphon,,,,Scirtidae,Scirtoidea,,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,Contacyphon variabilis,species,877938,,,manually collected from ground,,Adams Pond,Richmond Park,London,United Kingdom,,,,,,,P Arribas,,B Linard,Ethanol Preservation Fluid,KT876886,,KT876886
GBDL00739,BMNH,,1047413,,,,Cyclorhipidion bodoanus,,Cyclorhipidion,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cyclorhipidion bodoanus,species,1586476,unconsidered species duplicate,,Funnel traps Lindgren,,,,,United Kingdom,,,,,,,,,,,NC_036295,,NC_036295
GBDL00740,,,,,,,Curculionoidea sp. 26 KM-2017,,,,,,,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Curculionoidea sp. 26 KM-2017,species,2219410,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193467,,MG193467
GBDL00741,,,,,,,Nosodendron fasciculare,,Nosodendron,,,,Nosodendridae,Derodontoidea,,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,Nosodendron fasciculare,species,295673,,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087322,,KX087322
GBDL00742,,,,,,,Platyxantha sp. BMNH 846582,,Platyxantha,,Luperini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Platyxantha sp. BMNH 846582,species,1391899,,,,,,,,,,,,,,,T Breeschoten,,R Nie,Phylogeny Chrysomelidae,MF960085,,MF960085
GBDL00743,BMNH,,1040065,,,,Scolytinae sp. BMNH 1040065,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Scolytinae sp. BMNH 1040065,species,1903779,,,FIT,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard,UK_Panama Scolytids,KX035178,,KX035178
GBDL00744,,,,,,,Cryptocephalus rufipes,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus rufipes,species,1425559,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943480,,KX943480
GBDL00745,,,,,,,Chaetocnema paganettii,,Chaetocnema,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chaetocnema paganettii,species,1425541,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943482,,KX943482
GBDL00746,,,,,,,Cucujoidea sp. 40 KM-2017,,,,,,,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cucujoidea sp. 40 KM-2017,species,2219379,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193428,,MG193428
GBDL00747,BMNH,,1274738,,,,Histeridae sp. BMNH 1274738,,,,,,Histeridae,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Histeridae sp. BMNH 1274738,species,1796507,,,FIT,,,Noragues,,French Guiana,,,,,,,J Lipecki,,J Le Lim,French Guiana Canopy,KT696263,,KT696263
GBDL00748,BMNH,,838115,,,,Paramarygmus sp. PAR01,,Paramarygmus,,,,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Paramarygmus sp. PAR01,species,1205638,,,,,,,,South Africa,,,,,,,MJTN Timmermans,,MJTN Timmermans,Mitogenomics Coleoptera,JX412808,,JX412808
GBDL00749,BMNH,,679872,,,,Onthophagus vulpes,,Onthophagus,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Onthophagus vulpes,species,206779,,,NHM frozen tissue and molecular collection,,,,,Indonesia,,,,,,,T Breeschoten,,T Breeschoten,Onthophagus,KU739474,,KU739474
GBDL00750,,,,,,,Cleridae sp. 1 KM-2017,,,,,,Cleridae,Cleroidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cleridae sp. 1 KM-2017,species,2219303,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193325,,MG193325
GBDL00751,BMNH,,1040813,,,,Cleridae sp. 2 ACP-2013,,,,,,Cleridae,Cleroidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cleridae sp. 2 ACP-2013,species,1434447,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH836610,,MH836610
GBDL00752,,,,,,,Tribolium castaneum,,Tribolium,,,,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Tribolium castaneum,species,7070,unconsidered species duplicate,,,,,,,,,,,,,,,,,,GCA_000002335.3|NC_003081,,NC_003081
GBDL00753,,,,,,,Crioceris duodecimpunctata,,Crioceris,,,Criocerinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Crioceris duodecimpunctata,species,184539,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_003372,,NC_003372
GBDL00754,,,,,,,Dastarcus helophoroides,,Dastarcus,,,,Bothrideridae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,Dastarcus helophoroides,species,1169899,unconsidered species duplicate,,,,,,,,,,,,,,,,,,SRR1201401|NC_024271,,NC_024271
GBDL00755,,,,,,,Coleoptera sp. ctg072 ACP-2013,,,,,,,,,,Coleoptera,Insecta,,TRUE,Coleoptera sp. ctg072 ACP-2013,species,2480643,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH882502,,MH882502
GBDL00756,,,,,,,Aphthona strigosa,,Aphthona,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Aphthona strigosa,species,715795,,,,,,,,,,,,,,,T Breeschoten,,R Nie,Phylogeny Chrysomelidae,MF979907,,MF979907
GBDL00757,,,,,,,Monochamus alternatus,,Monochamus,,Monochamini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Monochamus alternatus,species,192382,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_024652,,NC_024652
GBDL00758,BMNH,,693920,,,,Odontocheila batesii,,Odontocheila,,Cicindelini,,Cicindelidae,Caraboidea,,Adephaga,Coleoptera,Insecta,FALSE,TRUE,Odontocheila batesii,species,2021814,,,,,,,,,,,,,,,A Lopez,,A Lopez,Cicindelidae,MF497818,,MF497818
GBDL00759,,,,,,,Histeroidea sp. 2 KM-2017,,,,,,,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Histeroidea sp. 2 KM-2017,species,2219435,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193355,,MG193355
GBDL00760,,,,,,,Longitarsus membranaceus,,Longitarsus,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Longitarsus membranaceus,species,346796,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943473,,KX943473
GBDL00761,BMNH,,838134,,,,Lamiinae sp. GENSP01,,,,,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Lamiinae sp. GENSP01,species,1205559,,,,,,,,South Africa,,,,,,,MJTN Timmermans,,MJTN Timmermans,Mitogenomics Coleoptera,JX412741,,JX412741
GBDL00762,BMNH,,1040871,,,,Mordellidae sp. 5 ACP-2013,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Mordellidae sp. 5 ACP-2013,species,1434550,,,Canopy Fogging,,,Danum Valley,Sabah,Malaysia,,,,,,,A Crampton Platt,,G Prakash,Soup to Tree,MH751316,,MH751316
GBDL00763,BMNH,,1040319,,,,Scolytinae sp. BMNH 1040319,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Scolytinae sp. BMNH 1040319,species,1903789,,,FIT,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard,UK_Panama Scolytids,KX035188,,KX035188
GBDL00764,,,,,,,Longitarsus candidulus,,Longitarsus,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Longitarsus candidulus,species,1425520,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943430,,KX943430
GBDL00765,,,,,,,Cryptocephalus vittatus,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus vittatus,species,1425562,unconsidered species duplicate,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087266,,KX087266
GBDL00766,,,,,,,Staphylinoidea sp. 14 KM-2017,,,,,,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Staphylinoidea sp. 14 KM-2017,species,2219454,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193468,,MG193468
GBDL00767,BMNH,,1047382,,,,Dryocoetes villosus,,Dryocoetes,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Dryocoetes villosus,species,1367338,unconsidered species duplicate,,Funnel traps Lindgren,,,,,United Kingdom,,,,,,,,,,,NC_036282,,NC_036282
GBDL00768,,,,,,,Massicus raddei,,Massicus,,Cerambycini,Cerambycinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Massicus raddei,species,157316,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_023937,,NC_023937
GBDL00769,,,,,,,Coleoptera sp. 1 AH-2016,,,,,,,,,,Coleoptera,Insecta,,TRUE,Coleoptera sp. 1 AH-2016,species,1903823,,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087260,,KX087260
GBDL00770,,,,,,,Psacothea hilaris,,Psacothea,,Agniini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Psacothea hilaris,species,157325,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_013070,,NC_013070
GBDL00771,,,,,,,Cryptocephalus quadripunctatus,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus quadripunctatus,species,1425558,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943449,,KX943449
GBDL00772,,,,,,,Cryptocephalus lusitanicus,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus lusitanicus,species,1425554,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943446,,KX943446
GBDL00773,,,,,,,Cryptocephalus lividimanus,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus lividimanus,species,1425553,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943495,,KX943495
GBDL00774,,,,,,,Hycleus cichorii,,Hycleus,,,Meloinae,Meloidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Hycleus cichorii,species,1270216,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_039657,,NC_039657
GBDL00775,,,,,,,Longitarsus nigrofasciatus,,Longitarsus,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Longitarsus nigrofasciatus,species,1425583,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943438,,KX943438
GBDL00776,,,,,,,Heterocerus parallelus,,Heterocerus,,,,Heteroceridae,Dryopoidea,Elateriformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,Heterocerus parallelus,species,1587350,,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087297,,KX087297
GBDL00777,,,,,,,Macrohaltica subplicata,,Macrohaltica,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Macrohaltica subplicata,species,294679,,,,,,,,,,,,,,,T Breeschoten,,R Nie,Phylogeny Chrysomelidae,MG021083,,MG021083
GBDL00779,,,,,,,Elateroidea sp. 9 KM-2017,,,,,,,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Elateroidea sp. 9 KM-2017,species,2219432,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193469,,MG193469
GBDL00780,,,,,,,Longitarsus aeneus,,Longitarsus,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Longitarsus aeneus,species,1425580,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943357,,KX943357
GBDL00781,BMNH,,679837,,,,Liatongus militaris,,Liatongus,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Liatongus militaris,species,206890,,,NHM frozen tissue and molecular collection,,,,,South Africa,,,,,,,T Breeschoten,,T Breeschoten,Onthophagus,KU739488,,KU739488
GBDL00782,,,,,,,Megacyllene sp. KM-2017,,Megacyllene,,Clytini,Cerambycinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Megacyllene sp. KM-2017,species,2219442,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193470,,MG193470
GBDL00783,,,,,,,Chaetocnema arida,,Chaetocnema,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chaetocnema arida,species,1425538,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943445,,KX943445
GBDL00784,,,,,,,Cucujoidea sp. 46 KM-2017,,,,,,,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cucujoidea sp. 46 KM-2017,species,2219385,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193471,,MG193471
GBDL00785,,,,,,,Hylesinus varius,,Hylesinus,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Hylesinus varius,species,141158,unconsidered species duplicate,,,,,,,,,,,,,,C Gillett,,G Prakash,Weevil Tree from Bulk,MH281571,,MH281571
GBDL00786,,,,,,,Asbolus verrucosus,,Asbolus,,,Pimeliinae,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Asbolus verrucosus,species,1661398,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_027256,,NC_027256
GBDL00787,,,,,,,Cteniopus sp. AH-2016,,Cteniopus,,,Cteniopodinae,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cteniopus sp. AH-2016,species,1907515,,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087267,,KX087267
GBDL00788,BMNH,,669246,,,,Phloeopora testacea,,Phloeopora,,Oxypodini,Aleocharinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Phloeopora testacea,species,347434,,,,,,,,,,,,,,,E Favreau,,B Linard,Staphylinidae,KT780670,,KT780670
GBDL00789,BMNH,,1274743,,,,Histeridae sp. BMNH 1274743,,,,,,Histeridae,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Histeridae sp. BMNH 1274743,species,1796510,,,FIT,,,Noragues,,French Guiana,,,,,,,J Lipecki,,J Le Lim,French Guiana Canopy,KT696266,,KT696266
GBDL00790,BMNH,,679851,,,,Milichus apicalis,,Milichus,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Milichus apicalis,species,206894,,,NHM frozen tissue and molecular collection,,,,,South Africa,,,,,,,T Breeschoten,,T Breeschoten,Onthophagus,KU739481,,KU739481
GBDL00791,BMNH,,1274698,,,,Staphylinidae sp. BMNH 1274698,,,,,,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Staphylinidae sp. BMNH 1274698,species,1796596,,,FIT,,,Noragues,,French Guiana,,,,,,,J Lipecki,,J Le Lim,French Guiana Canopy,KT696247,,KT696247
GBDL00792,,,,,,,Nonarthra nigripennis,,Nonarthra,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Nonarthra nigripennis,species,1391592,,,,,,,,,,,,,,,T Breeschoten,,R Nie,Phylogeny Chrysomelidae,MF979895,,MF979895
GBDL00793,,,,,,,Curculionoidea sp. 9 KM-2017,,,,,,,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Curculionoidea sp. 9 KM-2017,species,2219422,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193388,,MG193388
GBDL00794,,,,,,,Chrysomeloidea sp. 6 KM-2017,,,,,,,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chrysomeloidea sp. 6 KM-2017,species,2219300,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193420,,MG193420
GBDL00795,,,,,,,Cryptocephalus cantabricus,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus cantabricus,species,1091358,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943470,,KX943470
GBDL00796,,,,,,,Anthrenus verbasci,,Anthrenus,,,,Dermestidae,Bostrichoidea,Bostrichiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Anthrenus verbasci,species,295669,unconsidered species duplicate,,,,,,,,,,,,,,A. Hunter and J Moriniere,,Tang Pu,German Barcoding,KX087239,,KX087239
GBDL00797,,,,,,,Tribolium confusum,,Tribolium,,,,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Tribolium confusum,species,7071,unconsidered species duplicate,,,,,,,,,,,,,,,,,,NC_026702,,NC_026702
GBDL00798,,,,,,,Cryptocephalus aureolus,,Cryptocephalus,,,Cryptocephalinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cryptocephalus aureolus,species,1091351,,,,,,,,Spain,,,,,,,C Gomez Rodriguez,,C Gomez Rodriguez,Spanish Chrysomelidae,KX943487,,KX943487
GBDL00799,,,,,,,Cerambycidae sp. 7 KM-2017,,,,,,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cerambycidae sp. 7 KM-2017,species,2219292,,,Field trap,,,Barro Colorado Island,,Panama,,,,,,,K Miller,,B Linard and M Motyka and M Bocek,Panama Canopy,MG193432,,MG193432
